Tree,Taxon,StandardizedAbundance
Heilongjiang,ASV10414,6.6813432217587
Heilongjiang,ASV10414,3.2301321099263713
Heilongjiang,ASV10414,7.201675663877143
Heilongjiang,ASV10414,9.21739612199891
Heilongjiang,ASV10414,5.873988299701096
Heilongjiang,ASV10414,4.230132109926371
Liaoning,ASV10414,0
Liaoning,ASV10414,3.8739882997010957
Liaoning,ASV10414,3.400057111368684
Liaoning,ASV10414,5.458950800422252
Liaoning,ASV10414,4.815094610647527
Liaoning,ASV10414,3.9305718280674635
Liaoning,ASV10414,2.8150946106475274
Liaoning,ASV10414,5.063022124091113
Liaoning,ASV10414,5.252499922954826
Liaoning,ASV10414,0
Liaoning,ASV10414,2.6895637285636687
Liaoning,ASV10414,4.4000571113686835
Yunnan,ASV10414,8.561048988040987
Yunnan,ASV10414,9.446877968121678
Yunnan,ASV10414,8.040703744667518
Yunnan,ASV10414,8.769290921034402
Yunnan,ASV10414,7.124949873234315
Yunnan,ASV10414,9.085000493186607
Yunnan,ASV10414,8.224485546785228
Yunnan,ASV10414,10.297566470682893
Yunnan,ASV10414,8.995003700662462
Yunnan,ASV10414,9.10664905649137
Yunnan,ASV10414,10.4218082562788
Yunnan,ASV10414,8.613836402400423
Jiangsu,ASV10414,6.429804454762736
Jiangsu,ASV10414,7.51553432878862
Jiangsu,ASV10414,9.13702270553489
Jiangsu,ASV10414,9.936628127987559
Jiangsu,ASV10414,6.274526229284825
Jiangsu,ASV10414,7.587684114544455
Jiangsu,ASV10414,9.72498769441757
Jiangsu,ASV10414,9.47449594504688
Jiangsu,ASV10414,7.689563728563669
Jiangsu,ASV10414,9.658492282630663
Jiangsu,ASV10414,10.03506978197828
Jiangsu,ASV10414,8.85401359993983
Jiangsu,ASV10414,11.620301066126554
Jiangsu,ASV10414,12.528624328229064
Jiangsu,ASV10414,12.273501223884061
Jiangsu,ASV10414,11.325858778565419
Jiangsu,ASV10414,11.409730240776208
Jiangsu,ASV10414,12.446271666351507
Jiangsu,ASV10414,10.752223178813436
Jiangsu,ASV10414,12.839772584363184
Jiangsu,ASV10414,12.130810268669729
Jiangsu,ASV10414,12.527334992423274
Jiangsu,ASV10414,12.85424214568936
Jiangsu,ASV10414,10.03587598207799
Jiangsu,ASV10414,12.281850867104486
Jiangsu,ASV10414,11.79998771825732
Jiangsu,ASV10414,11.605714622416878
Jiangsu,ASV10414,12.326188349107317
Jiangsu,ASV10414,8.024547976276477
Jiangsu,ASV10414,12.269565276250866
Jiangsu,ASV10414,12.91542842977407
Jiangsu,ASV10414,10.579413338743823
Jiangsu,ASV10414,12.828649920538993
Jiangsu,ASV10414,13.059161074842345
Jiangsu,ASV10414,10.890128002356349
Jiangsu,ASV10414,11.693401025907662
Jiangsu,ASV10414,10.947808532992767
Jiangsu,ASV10414,8.432255933756831
Jiangsu,ASV10414,12.650355529275016
Jiangsu,ASV10414,11.923401252819577
Jiangsu,ASV10414,11.491639419128427
Jiangsu,ASV10414,13.209825240079097
Jiangsu,ASV10414,12.516256651459738
Jiangsu,ASV10414,12.67462939703018
Jiangsu,ASV10414,13.087432794806151
Jiangsu,ASV10414,11.334403238863265
Jiangsu,ASV10414,11.163453930659317
Jiangsu,ASV10414,6.631011546208556
Jiangsu,ASV10414,9.3136114372582135
Jiangsu,ASV10414,9.086557638551902
Jiangsu,ASV10414,11.044714575832648
Jiangsu,ASV10414,9.201675663877143
Jiangsu,ASV10414,6.95805256448957
Jiangsu,ASV10414,11.092382010777884
Jiangsu,ASV10414,8.33079444893157
Jiangsu,ASV10414,11.573873028398571
Jiangsu,ASV10414,11.399430805719216
Jiangsu,ASV10414,12.446726416565165
Jiangsu,ASV10414,10.374790352758254
Jiangsu,ASV10414,12.90686054916433
Jiangsu,ASV10414,12.023735419205778
Jiangsu,ASV10414,11.229427496949782
Jiangsu,ASV10414,12.343548721412317
Jiangsu,ASV10414,9.102037347585558
Jiangsu,ASV10414,13.278959523290261
Jiangsu,ASV10414,11.428577151378734
Jiangsu,ASV10414,11.926012860183928
Jiangsu,ASV10414,6.951231298633556
Jiangsu,ASV10414,12.746817059235982
Jiangsu,ASV10414,11.373196390557782
Jiangsu,ASV10414,13.576992070514747
Guangxi,ASV10414,11.774613632237163
Guangxi,ASV10414,10.501011405255156
Guangxi,ASV10414,9.147504189403213
Guangxi,ASV10414,8.628875801864565
Guangxi,ASV10414,9.3836841416344825
Guangxi,ASV10414,11.28575348470808
Guangxi,ASV10414,11.92753411742908
Guangxi,ASV10414,10.54188042493133
Guangxi,ASV10414,11.7663793256145
Guangxi,ASV10414,11.031436295975395
Guangxi,ASV10414,11.936412268775532
Guangxi,ASV10414,7.8411569072337235
Guangxi,ASV10414,10.332107780875603
Guangxi,ASV10414,12.185055401956692
Guangxi,ASV10414,8.70586554089277
Guangxi,ASV10414,10.781840371547059
Guangxi,ASV10414,5.830044952113499
Guangxi,ASV10414,5.944377627592494
Guangxi,ASV10414,7.496918650621272
Guangxi,ASV10414,8.39000344670476
Guangxi,ASV10414,8.146011488762145
Guangxi,ASV10414,8.95805256448957
Guangxi,ASV10414,5.888343592678166
Guangxi,ASV10414,6.274526229284825
Guangxi,ASV10414,10.861763915844008
Guangxi,ASV10414,10.767835857834015
Guangxi,ASV10414,10.476872708419515
Guangxi,ASV10414,11.118114242984825
Guangxi,ASV10414,8.554312656545113
Guangxi,ASV10414,11.41438760533172
Guangxi,ASV10414,9.83931084806835
Guangxi,ASV10414,8.850351935433856
Guangxi,ASV10414,12.123054333556963
Guangxi,ASV10414,11.004919169527545
Guangxi,ASV10414,11.908512175035488
Guangxi,ASV10414,8.463751786686073
Guangxi,ASV10414,6.172646615265611
Guangxi,ASV10414,5.13702270553489
Guangxi,ASV10414,4.689563728563669
Guangxi,ASV10414,4.815094610647527
Guangxi,ASV10414,5.569982112810996
Guangxi,ASV10414,6.024547976276477
Guangxi,ASV10414,5.605171541273296
Guangxi,ASV10414,5.13702270553489
Guangxi,ASV10414,4.622449532705131
Guangxi,ASV10414,5.830044952113499
Guangxi,ASV10414,5.13702270553489
Guangxi,ASV10414,4.815094610647527
Guangxi,ASV10414,5.230132109926371
Guangxi,ASV10414,7.693656483197551
Guangxi,ASV10414,6.100496829509776
Guangxi,ASV10414,7.643760038950544
Guangxi,ASV10414,8.53162830490892
Guangxi,ASV10414,6.458950800422252
Guangxi,ASV10414,6.587684114544455
Guangxi,ASV10414,7.613836402400423
Guangxi,ASV10414,6.622449532705132
Guangxi,ASV10414,10.41376749139959
Guangxi,ASV10414,8.047115733181752
Guangxi,ASV10414,7.677215336136023
Guangxi,ASV10414,10.00820923946173
Guangxi,ASV10414,9.162346861894756
Guangxi,ASV10414,10.770260148508472
Guangxi,ASV10414,9.955498367822013
Guangxi,ASV10414,10.341919845727382
Guangxi,ASV10414,9.437146430103903
Guangxi,ASV10414,10.83190289833408
Guangxi,ASV10414,10.527621611087351
Guangxi,ASV10414,12.008825293150212
Guangxi,ASV10414,10.230132109926371
Guangxi,ASV10414,10.110480918082398
Guangxi,ASV10414,7.458950800422252
Chengdu,ASV10414,4.274526229284825
Chengdu,ASV10414,3.8150946106475274
Chengdu,ASV10414,4.31759495117671
Chengdu,ASV10414,5.721985206256046
Chengdu,ASV10414,4.359415126871338
Chengdu,ASV10414,4.9025574518978665
Chengdu,ASV10414,5.799987718257319
Chengdu,ASV10414,4.587684114544455
Chengdu,ASV10414,6.792374534147444
Chengdu,ASV10414,5.3386565667045405
Chengdu,ASV10414,4.656396864628469
Chengdu,ASV10414,3.8739882997010957
Ningxia,ASV10414,5.533912858103474
Ningxia,ASV10414,4.184328420313246
Ningxia,ASV10414,4.622449532705131
Ningxia,ASV10414,4.721985206256046
Ningxia,ASV10414,4.137022705534889
Ningxia,ASV10414,5.721985206256046
Ningxia,ASV10414,6.656396864628469
Ningxia,ASV10414,6.543015065210727
Ningxia,ASV10414,4.784720961604009
Ningxia,ASV10414,5.296221300384143
Ningxia,ASV10414,6.561048988040988
Ningxia,ASV10414,5.622449532705132
Inner Mongolia,ASV10414,5.207412033426288
Inner Mongolia,ASV10414,5.4000571113686835
Inner Mongolia,ASV10414,5.379879229431054
Inner Mongolia,ASV10414,4.037487031983975
Inner Mongolia,ASV10414,4.930571828067464
Inner Mongolia,ASV10414,4.439585475555321
Inner Mongolia,ASV10414,4.84484195404158
Inner Mongolia,ASV10414,5.31759495117671
Inner Mongolia,ASV10414,3.2301321099263713
Inner Mongolia,ASV10414,5.3386565667045405
Inner Mongolia,ASV10414,2.930571828067463
Inner Mongolia,ASV10414,5.815094610647527
Inner Mongolia,ASV10414,2.6895637285636687
Inner Mongolia,ASV10414,3.9850196120898396
Inner Mongolia,ASV10414,0
Inner Mongolia,ASV10414,8.6730756057751
Inner Mongolia,ASV10414,2.552060204813734
Inner Mongolia,ASV10414,0
Inner Mongolia,ASV10414,0
Inner Mongolia,ASV10414,3.9305718280674635
Inner Mongolia,ASV10414,3.478059623369957
Inner Mongolia,ASV10414,3.5520602048137335
Inner Mongolia,ASV10414,3.478059623369957
Inner Mongolia,ASV10414,0
Guangxi,ASV10414,3.9850196120898396
Guangxi,ASV10414,6.410041199941306
Guangxi,ASV10414,9.734951097559213
Guangxi,ASV10414,5.737926750125068
Guangxi,ASV10414,4.815094610647527
Guangxi,ASV10414,8.679280755301807
Guangxi,ASV10414,6.4780596233699566
Guangxi,ASV10414,7.8811838011052995
Guangxi,ASV10414,7.888343592678166
Guangxi,ASV10414,5.944377627592494
Guangxi,ASV10414,6.587684114544455
Guangxi,ASV10414,6.84484195404158
Guangxi,ASV10414,8.57220677792551
Guangxi,ASV10414,8.040703744667518
Guangxi,ASV10414,10.561048988040989
Guangxi,ASV10414,8.780878895309614
Guangxi,ASV10414,10.00820923946173
Guangxi,ASV10414,9.238560731996952
Guangxi,ASV10414,10.666843652063585
Guangxi,ASV10414,10.604628255617888
Guangxi,ASV10414,9.157910072008713
Guangxi,ASV10414,8.701807324318416
Guangxi,ASV10414,9.28541454542756
Guangxi,ASV10414,8.951231298633555
Guangxi,ASV10414,3.8150946106475274
Guangxi,ASV10414,4.184328420313246
Guangxi,ASV10414,4.51553432878862
Guangxi,ASV10414,3.400057111368684
Guangxi,ASV10414,3.5520602048137335
Guangxi,ASV10414,2.6895637285636687
Guangxi,ASV10414,4.815094610647527
Guangxi,ASV10414,2.6895637285636687
Guangxi,ASV10414,4.230132109926371
Guangxi,ASV10414,0
Guangxi,ASV10414,2.6895637285636687
Guangxi,ASV10414,2.552060204813734
Guangxi,ASV10414,5.4780596233699566
Guangxi,ASV10414,7.269051099218673
Guangxi,ASV10414,9.121915813144682
Guangxi,ASV10414,8.86494316009809
Guangxi,ASV10414,6.64798462481227
Guangxi,ASV10414,5.3386565667045405
Guangxi,ASV10414,5.01149182345103
Guangxi,ASV10414,5.379879229431054
Guangxi,ASV10414,6.419956668806389
Guangxi,ASV10414,4.656396864628469
Guangxi,ASV10414,9.354253421755558
Guangxi,ASV10414,6.230132109926371
Jiangsu,ASV10414,9.140025193696413
Jiangsu,ASV10414,6.172646615265611
Jiangsu,ASV10414,7.148995347200966
Jiangsu,ASV10414,9.553186870268018
Jiangsu,ASV10414,9.633144133501368
Jiangsu,ASV10414,9.762488035215219
Jiangsu,ASV10414,7.556561597048674
Jiangsu,ASV10414,7.106649056491371
Jiangsu,ASV10414,7.13099891790712
Jiangsu,ASV10414,10.122674926574923
Jiangsu,ASV10414,6.410041199941306
Jiangsu,ASV10414,7.569982112810996
Jiangsu,ASV10414,6.622449532705132
Jiangsu,ASV10414,5.930571828067463
Jiangsu,ASV10414,6.552060204813734
Jiangsu,ASV10414,6.037487031983975
Jiangsu,ASV10414,5.656396864628469
Jiangsu,ASV10414,5.296221300384143
Jiangsu,ASV10414,5.737926750125068
Jiangsu,ASV10414,9.179958820685481
Jiangsu,ASV10414,9.190134041994453
Jiangsu,ASV10414,5.496918650621272
Jiangsu,ASV10414,15.63227815007324
Jiangsu,ASV10414,6.252499922954826
Jiangsu,ASV10414,7.833758454912563
Jiangsu,ASV10414,7.018034669317803
Jiangsu,ASV10414,8.312281151280242
Jiangsu,ASV10414,7.533912858103474
Jiangsu,ASV10414,7.769290921034402
Jiangsu,ASV10414,5.639523046064073
Jiangsu,ASV10414,9.210271687565529
Jiangsu,ASV10414,6.95805256448957
Jiangsu,ASV10414,6.31759495117671
Jiangsu,ASV10414,8.31759495117671
Jiangsu,ASV10414,8.241359365349625
Jiangsu,ASV10414,9.089666896309025
Jiangsu,ASV10414,6.195916394588458
Jiangsu,ASV10414,7.207412033426288
Jiangsu,ASV10414,7.063022124091113
Jiangsu,ASV10414,9.204546699731898
Jiangsu,ASV10414,6.2635551114638215
Jiangsu,ASV10414,7.737926750125068
Jiangsu,ASV10414,7.761513570442683
Jiangsu,ASV10414,7.018034669317803
Jiangsu,ASV10414,9.410041199941306
Jiangsu,ASV10414,6.991683342370851
Jiangsu,ASV10414,6.86675673047002
Jiangsu,ASV10414,7.106649056491371
Jiangsu,ASV10414,12.157910072008713
Jiangsu,ASV10414,12.773768149749385
Jiangsu,ASV10414,11.769290921034402
Jiangsu,ASV10414,8.513220462950374
Jiangsu,ASV10414,12.649433973803957
Jiangsu,ASV10414,12.030627610393184
Jiangsu,ASV10414,11.077189456017706
Jiangsu,ASV10414,12.074837874338309
Jiangsu,ASV10414,11.419647839726565
Jiangsu,ASV10414,11.462852817891244
Jiangsu,ASV10414,12.434703254175576
Jiangsu,ASV10414,6.241359365349625
Jiangsu,ASV10414,11.904545091763435
Jiangsu,ASV10414,11.438671316664735
Jiangsu,ASV10414,10.859033261954561
Jiangsu,ASV10414,11.423965442472921
Jiangsu,ASV10414,6.944377627592494
Jiangsu,ASV10414,13.150671059510158
Jiangsu,ASV10414,8.238560731996952
Jiangsu,ASV10414,11.54188042493133
Jiangsu,ASV10414,6.937491242007254
Jiangsu,ASV10414,12.158650485184262
Jiangsu,ASV10414,7.9270996361606585
Jiangsu,ASV10414,8.369683462325165
Jiangsu,ASV10414,9.34647607116384
Jiangsu,ASV10414,7.269051099218673
Jiangsu,ASV10414,9.794281599912102
Jiangsu,ASV10414,5.01149182345103
Jiangsu,ASV10414,10.587134202191356
Jiangsu,ASV10414,8.633144133501368
Jiangsu,ASV10414,8.400057111368683
Jiangsu,ASV10414,9.700790983986924
Jiangsu,ASV10414,7.01149182345103
Jiangsu,ASV10414,9.03426313110969
Jiangsu,ASV10414,7.574428017842188
Jiangsu,ASV10414,12.139462702933207
Jiangsu,ASV10414,8.95975285347941
Jiangsu,ASV10414,10.488698143816304
Jiangsu,ASV10414,10.374152979193264
Jiangsu,ASV10414,7.565522464620296
Jiangsu,ASV10414,9.582175535721804
Jiangsu,ASV10414,9.23575665912025
Jiangsu,ASV10414,10.26836524465815
Jiangsu,ASV10414,8.633144133501368
Jiangsu,ASV10414,8.146011488762145
Jiangsu,ASV10414,10.762975020887653
Jiangsu,ASV10414,10.88387288863294
Jiangsu,ASV10414,11.631544988640549
Jiangsu,ASV10414,10.403184567700487
Jiangsu,ASV10414,11.379879229431053
Jiangsu,ASV10414,10.327505878916593
Jiangsu,ASV10414,12.985958561059455
Jiangsu,ASV10414,9.298910387911784
Jiangsu,ASV10414,10.004095478359929
Jiangsu,ASV10414,8.282700160730524
Jiangsu,ASV10414,10.631544988640549
Jiangsu,ASV10414,12.398647541114013
Jiangsu,ASV10414,11.995832597577472
Jiangsu,ASV10414,10.161608343813162
Jiangsu,ASV10414,10.324869614974464
Jiangsu,ASV10414,8.940938543625723
Jiangsu,ASV10414,5.359415126871338
Jiangsu,ASV10414,9.20884256903273
Jiangsu,ASV10414,10.038291882794747
Jiangsu,ASV10414,7.773163930181609
Jiangsu,ASV10414,5.160869447489257
Jiangsu,ASV10414,7.178499341511049
Jiangsu,ASV10414,7.510902880056974
Jiangsu,ASV10414,10.372239167228921
Jiangsu,ASV10414,6.4395854755553215
Jiangsu,ASV10414,5.359415126871338
Jiangsu,ASV10414,8.031032009846676
Jiangsu,ASV10414,5.184328420313246
Jiangsu,ASV10414,6.552060204813734
Jiangsu,ASV10414,5.4000571113686835
Jiangsu,ASV10414,4.95805256448957
Jiangsu,ASV10414,6.274526229284825
Jiangsu,ASV10414,7.978324959515832
Jiangsu,ASV10414,4.656396864628469
Jiangsu,ASV10414,4.622449532705131
Jiangsu,ASV10414,5.458950800422252
Jiangsu,ASV10414,5.944377627592494
Jiangsu,ASV10414,5.112775159288212
Jiangsu,ASV10414,6.745831948210414
Tianjin,ASV10414,8.2045466997319
Tianjin,ASV10414,6.944377627592494
Tianjin,ASV10414,6.664760337563096
Tianjin,ASV10414,8.151973047000862
Tianjin,ASV10414,5.91663263710959
Tianjin,ASV10414,7.913126693608054
Tianjin,ASV10414,8.513220462950374
Tianjin,ASV10414,6.524752858817998
Tianjin,ASV10414,7.172646615265611
Tianjin,ASV10414,8.35683658276956
Tianjin,ASV10414,6.31759495117671
Tianjin,ASV10414,7.172646615265611
Haidian (Beijing),ASV10414,5.4395854755553215
Haidian (Beijing),ASV10414,4.359415126871338
Haidian (Beijing),ASV10414,5.230132109926371
Haidian (Beijing),ASV10414,4.721985206256046
Haidian (Beijing),ASV10414,7.056680597217286
Haidian (Beijing),ASV10414,6.613836402400423
Haidian (Beijing),ASV10414,5.31759495117671
Haidian (Beijing),ASV10414,5.419956668806389
Haidian (Beijing),ASV10414,7.3015944724829955
Haidian (Beijing),ASV10414,4.95805256448957
Haidian (Beijing),ASV10414,8.069335898023315
Haidian (Beijing),ASV10414,5.088113105053943
Liaoning,ASV10414,7.701807324318415
Liaoning,ASV10414,6.112775159288212
Liaoning,ASV10414,6.296221300384143
Liaoning,ASV10414,7.419956668806389
Liaoning,ASV10414,8.298910387911784
Liaoning,ASV10414,6.207412033426288
Liaoning,ASV10414,8.397550255758109
Liaoning,ASV10414,10.07875505035571
Liaoning,ASV10414,6.241359365349625
Liaoning,ASV10414,7.306947706977202
Liaoning,ASV10414,8.069335898023315
Liaoning,ASV10414,9.868568023916843
Haidian (Beijing),ASV10414,12.901009614323351
Haidian (Beijing),ASV10414,11.316600103390439
Haidian (Beijing),ASV10414,11.326517844379023
Haidian (Beijing),ASV10414,11.68263076761916
Haidian (Beijing),ASV10414,11.319251507841539
Haidian (Beijing),ASV10414,12.699265129755963
Haidian (Beijing),ASV10414,11.597273804478736
Haidian (Beijing),ASV10414,9.800936547650869
Haidian (Beijing),ASV10414,8.05031107234156
Haidian (Beijing),ASV10414,10.051108802547612
Haidian (Beijing),ASV10414,10.691611557212527
Yangling,ASV10414,11.115828483265766
Yangling,ASV10414,11.05310120037966
Yangling,ASV10414,11.101267294169416
Yangling,ASV10414,7.91663263710959
Yangling,ASV10414,12.731720532858763
Yangling,ASV10414,9.398804228058601
Yangling,ASV10414,10.862672986473262
Yangling,ASV10414,10.165297159530066
Yangling,ASV10414,9.556561597048674
Yangling,ASV10414,7.91663263710959
Yangling,ASV10414,11.177769047878199
Yangling,ASV10414,9.623522567370358
Yangling,ASV10414,10.378608692104649
Yangling,ASV10414,12.71407381527004
Yangling,ASV10414,12.820368267211466
Yangling,ASV10414,9.544148813827729
Yangling,ASV10414,12.272475489720062
Yangling,ASV10414,11.393152749507165
Yangling,ASV10414,9.248332288739597
Yangling,ASV10414,8.589881670248701
Yangling,ASV10414,9.746817059235982
Yangling,ASV10414,11.92514284957961
Yangling,ASV10414,10.923619067425696
Yangling,ASV10414,10.336695050371254
Yangling,ASV10414,6.349073182649879
Yangling,ASV10414,6.252499922954826
Yangling,ASV10414,4.95805256448957
Yangling,ASV10414,5.160869447489257
Yangling,ASV10414,5.91663263710959
Yangling,ASV10414,5.112775159288212
Yangling,ASV10414,4.552060204813733
Yangling,ASV10414,5.4395854755553215
Yangling,ASV10414,4.088113105053943
Yangling,ASV10414,5.753694065983384
Yangling,ASV10414,6.037487031983975
Yangling,ASV10414,5.112775159288212
Yangling,ASV10414,6.207412033426288
Yangling,ASV10414,6.252499922954826
Yangling,ASV10414,6.587684114544455
Yangling,ASV10414,6.830044952113499
Yangling,ASV10414,5.721985206256046
Yangling,ASV10414,6.458950800422252
Yangling,ASV10414,7.677215336136023
Yangling,ASV10414,6.792374534147444
Yangling,ASV10414,9.074053161215407
Yangling,ASV10414,6.971599096327518
Yangling,ASV10414,7.13099891790712
Yangling,ASV10414,7.056680597217286
Yangling,ASV10414,6.285414545427561
Yangling,ASV10414,7.709912373955471
Yangling,ASV10414,7.148995347200966
Yangling,ASV10414,5.944377627592494
Yangling,ASV10414,4.753694065983384
Yangling,ASV10414,5.51553432878862
Yangling,ASV10414,5.84484195404158
Yangling,ASV10414,6.379879229431054
Yangling,ASV10414,6.31759495117671
Yangling,ASV10414,6.037487031983975
Yangling,ASV10414,5.587684114544455
Yangling,ASV10414,3.8739882997010957
Yangling,ASV10414,9.469730639175495
Yangling,ASV10414,10.921875629097647
Yangling,ASV10414,9.407551647915607
Yangling,ASV10414,8.325529132718927
Yangling,ASV10414,8.266305722479856
Yangling,ASV10414,8.990020293148206
Yangling,ASV10414,9.911370521704177
Yangling,ASV10414,8.473306093399323
Yangling,ASV10414,9.955498367822013
Yangling,ASV10414,7.988355324653096
Yangling,ASV10414,10.544715354200566
Yangling,ASV10414,9.923619067425696
Heilongjiang,ASV10414,6.86675673047002
Heilongjiang,ASV10414,7.777026569814008
Heilongjiang,ASV10414,6.306947706977202
Heilongjiang,ASV10414,5.605171541273296
Heilongjiang,ASV10414,5.799987718257319
Heilongjiang,ASV10414,6.561048988040988
Heilongjiang,ASV10414,6.13702270553489
Heilongjiang,ASV10414,6.713947887190628
Heilongjiang,ASV10414,5.9025574518978665
Heilongjiang,ASV10414,4.088113105053943
Heilongjiang,ASV10414,6.777026569814008
Heilongjiang,ASV10414,6.088113105053943
Heilongjiang,ASV10414,6.605171541273296
Heilongjiang,ASV10414,8.312281151280242
Heilongjiang,ASV10414,7.937491242007254
Heilongjiang,ASV10414,8.759562664072522
Heilongjiang,ASV10414,6.930571828067463
Heilongjiang,ASV10414,7.031032009846676
Heilongjiang,ASV10414,8.072482453340179
Heilongjiang,ASV10414,5.51553432878862
Heilongjiang,ASV10414,7.3386565667045405
Heilongjiang,ASV10414,9.205980077933155
Heilongjiang,ASV10414,7.757609115986767
Heilongjiang,ASV10414,7.713947887190628
Heilongjiang,ASV10414,2.930571828067463
Heilongjiang,ASV10414,5.656396864628469
Heilongjiang,ASV10414,5.4000571113686835
Heilongjiang,ASV10414,4.784720961604009
Heilongjiang,ASV10414,4.037487031983975
Heilongjiang,ASV10414,5.184328420313246
Heilongjiang,ASV10414,4.622449532705131
Heilongjiang,ASV10414,7.884768138454339
Heilongjiang,ASV10414,2.8150946106475274
Heilongjiang,ASV10414,5.930571828067463
Heilongjiang,ASV10414,4.815094610647527
Heilongjiang,ASV10414,3.0374870319839755
Heilongjiang,ASV10414,3.5520602048137335
Heilongjiang,ASV10414,2.6895637285636687
Heilongjiang,ASV10414,0
Heilongjiang,ASV10414,3.478059623369957
Heilongjiang,ASV10414,3.0374870319839755
Heilongjiang,ASV10414,2.8150946106475274
Heilongjiang,ASV10414,0
Heilongjiang,ASV10414,3.0374870319839755
Heilongjiang,ASV10414,3.6895637285636687
Heilongjiang,ASV10414,5.496918650621272
Heilongjiang,ASV10414,3.478059623369957
Heilongjiang,ASV10414,3.6224495327051316
Heilongjiang,ASV10414,4.552060204813733
Heilongjiang,ASV10414,4.037487031983975
Heilongjiang,ASV10414,4.552060204813733
Heilongjiang,ASV10414,4.689563728563669
Heilongjiang,ASV10414,5.274526229284825
Heilongjiang,ASV10414,8.146011488762145
Heilongjiang,ASV10414,5.112775159288212
Heilongjiang,ASV10414,6.799987718257319
Heilongjiang,ASV10414,4.815094610647527
Heilongjiang,ASV10414,7.725987136813543
Heilongjiang,ASV10414,8.759562664072522
Heilongjiang,ASV10414,0
Heilongjiang,ASV10414,7.290828041613925
Heilongjiang,ASV10414,6.410041199941306
Heilongjiang,ASV10414,10.348424342953361
Heilongjiang,ASV10414,7.600819516733589
Heilongjiang,ASV10414,8.103576222441749
Heilongjiang,ASV10414,8.996661018525236
Heilongjiang,ASV10414,7.178499341511049
Heilongjiang,ASV10414,8.31759495117671
Heilongjiang,ASV10414,9.03587598207799
Heilongjiang,ASV10414,6.613836402400423
Heilongjiang,ASV10414,7.235756659120249
Heilongjiang,ASV10414,8.312281151280242
Heilongjiang,ASV10414,3.400057111368684
Heilongjiang,ASV10414,3.5520602048137335
Heilongjiang,ASV10414,7.4000571113686835
Heilongjiang,ASV10414,4.439585475555321
Heilongjiang,ASV10414,3.9850196120898396
Heilongjiang,ASV10414,0
Heilongjiang,ASV10414,4.037487031983975
Heilongjiang,ASV10414,2.4000571113686835
Heilongjiang,ASV10414,2.930571828067463
Heilongjiang,ASV10414,4.95805256448957
Heilongjiang,ASV10414,2.552060204813734
Heilongjiang,ASV10414,1.8150946106475276
Heilongjiang,ASV10414,9.91925651483963
Heilongjiang,ASV10414,6.605171541273296
Heilongjiang,ASV10414,3.1370227055348896
Heilongjiang,ASV10414,4.037487031983975
Heilongjiang,ASV10414,5.112775159288212
Heilongjiang,ASV10414,3.8150946106475274
Heilongjiang,ASV10414,12.70649860731255
Heilongjiang,ASV10414,9.143021446156332
Heilongjiang,ASV10414,11.558246004760028
Heilongjiang,ASV10414,12.555859179662537
Heilongjiang,ASV10414,5.496918650621272
Heilongjiang,ASV10414,12.074641736068564
Heilongjiang,ASV10414,9.710922311022188
Heilongjiang,ASV10414,12.125518049824876
Heilongjiang,ASV10414,11.121156300075869
Heilongjiang,ASV10414,11.137398358457437
Heilongjiang,ASV10414,11.232947125533425
Heilongjiang,ASV10414,10.937491242007255
Heilongjiang,ASV10414,11.853556399796283
Heilongjiang,ASV10414,12.171179716266952
Heilongjiang,ASV10414,10.782801207440643
Heilongjiang,ASV10414,11.897243652001398
Heilongjiang,ASV10414,11.72873203869663
Heilongjiang,ASV10414,10.132507224412397
Heilongjiang,ASV10414,4.689563728563669
Heilongjiang,ASV10414,3.6895637285636687
Heilongjiang,ASV10414,10.838848963946944
Heilongjiang,ASV10414,2.6895637285636687
Heilongjiang,ASV10414,3.8739882997010957
Heilongjiang,ASV10414,3.9850196120898396
Heilongjiang,ASV10414,4.552060204813733
Heilongjiang,ASV10414,3.6895637285636687
Heilongjiang,ASV10414,4.037487031983975
Heilongjiang,ASV10414,3.8150946106475274
Heilongjiang,ASV10414,9.755652919021442
Heilongjiang,ASV10414,4.137022705534889
Haidian (Beijing),ASV10414,0
Haidian (Beijing),ASV10414,7.909612209431817
Haidian (Beijing),ASV10414,6.64798462481227
Haidian (Beijing),ASV10414,7.258038106496256
Haidian (Beijing),ASV10414,3.478059623369957
Haidian (Beijing),ASV10414,5.088113105053943
Haidian (Beijing),ASV10414,5.799987718257319
Haidian (Beijing),ASV10414,3.400057111368684
Haidian (Beijing),ASV10414,6.349073182649879
Haidian (Beijing),ASV10414,4.552060204813733
Haidian (Beijing),ASV10414,5.84484195404158
Haidian (Beijing),ASV10414,7.826321866070781
Haidian (Beijing),ASV10414,11.294201190311881
Haidian (Beijing),ASV10414,8.683402743936995
Haidian (Beijing),ASV10414,8.598638571434062
Haidian (Beijing),ASV10414,9.140025193696413
Haidian (Beijing),ASV10414,9.849435065342059
Haidian (Beijing),ASV10414,9.852183929382747
Haidian (Beijing),ASV10414,9.618149395271505
Haidian (Beijing),ASV10414,11.542731488789
Haidian (Beijing),ASV10414,9.567754011918879
Haidian (Beijing),ASV10414,12.448695346116642
Haidian (Beijing),ASV10414,9.042309415440819
Haidian (Beijing),ASV10414,9.728981316458096
Haidian (Beijing),ASV10414,5.769290921034402
Haidian (Beijing),ASV10414,7.492226955296551
