OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV4672	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_plantarum
ASV4673	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter_indonesiensis
ASV4674	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_brevis
ASV4675	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	unidentified_Nocardioides
ASV4676	Bacteria	Firmicutes	Limnochordia	Limnochordales	Limnochordaceae	Limnochordaceae	uncultured_compost
ASV4677	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	unidentified_Pirellulaceae	unidentified_Pirellulaceae
ASV4678	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	uncultured_bacterium
ASV4679	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sp.
ASV4680	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_bacterium
ASV4681	Bacteria	Planctomycetota	Planctomycetes	uindentified_Planctomycetes	uindentified_Planctomycetes	uindentified_Planctomycetes	uindentified_Planctomycetes
ASV4682	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unidentified_Chryseobacterium
ASV4683	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	unidentified_Pajaroellobacter
ASV4684	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	unidentified_Enterobacteriaceae	unidentified_Enterobacteriaceae
ASV4685	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured_bacterium
ASV4686	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unidentified_Sphingomonas
ASV4687	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV4688	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	unidentified_Flavobacterium
ASV4689	Bacteria	Firmicutes	Bacilli	uindentified_Bacilli	uindentified_Bacilli	uindentified_Bacilli	uindentified_Bacilli
ASV4690	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	unidentified_Pirellulaceae	unidentified_Pirellulaceae
ASV4691	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	uncultured_bacterium
ASV4692	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_obscuriglobus
ASV4693	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	unidentified_Neisseriaceae	unidentified_Neisseriaceae
ASV4694	Bacteria	Firmicutes	Clostridia	Caldicoprobacterales	Caldicoprobacteraceae	Caldicoprobacter	unidentified_Caldicoprobacter
ASV4695	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Leadbetterella	unidentified_Leadbetterella
ASV4696	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	unidentified_Bifidobacterium
ASV4697	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_bacterium
ASV4698	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	unidentified_Enterobacteriaceae	unidentified_Enterobacteriaceae
ASV4699	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	unidentified_Methylobacterium-Methylorubrum
ASV4700	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Solanum_lycopersicum
ASV4701	Bacteria	Firmicutes	unidentified_Firmicutes	unidentified_Firmicutes	unidentified_Firmicutes	unidentified_Firmicutes	unidentified_Firmicutes
ASV4702	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV4703	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	unidentified_Nocardioides
ASV4704	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured_bacterium
ASV4705	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	unidentified_Blastocatellaceae	unidentified_Blastocatellaceae
ASV4706	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	unidentified_Microvirga
ASV4707	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	unidentified_Ralstonia
ASV4708	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	unidentified_Vicinamibacteraceae
ASV4709	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unidentified_Streptomyces
ASV4710	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	unidentified_Enterobacteriaceae	unidentified_Enterobacteriaceae
ASV4711	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	unidentified_Solirubrobacterales	unidentified_Solirubrobacterales	unidentified_Solirubrobacterales
ASV4712	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	unidentified_Gaiellales	unidentified_Gaiellales	unidentified_Gaiellales
ASV4713	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Adlerbacteria	Candidatus_Adlerbacteria	Candidatus_Adlerbacteria	metagenome
ASV4714	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	uncultured_bacterium
ASV4715	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	uncultured_bacterium
ASV4716	Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria
ASV4717	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	unidentified_Fodinicurvataceae	unidentified_Fodinicurvataceae
ASV4718	Bacteria	Proteobacteria	Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria
ASV4719	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Solanum_lycopersicum
ASV4720	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV4721	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_sp.
ASV4722	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unidentified_Comamonadaceae	unidentified_Comamonadaceae
ASV4723	Bacteria	Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota
ASV4724	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV4725	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unidentified_Comamonadaceae	unidentified_Comamonadaceae
ASV4726	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	unidentified_Enterobacter
ASV4727	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	unidentified_Pseudolabrys
ASV4728	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	uncultured_bacterium
ASV4729	Bacteria	Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria
ASV4730	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	unidentified_Myroides
ASV4731	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	unidentified_Xanthomonas
ASV4732	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	unidentified_Gluconobacter
ASV4733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	unidentified_Methylobacterium-Methylorubrum
ASV4734	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus_mirabilis
ASV4735	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Sporacetigenium	unidentified_Sporacetigenium
ASV4736	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	uncultured_bacterium
ASV4737	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	unidentified_Ktedonobacteraceae	unidentified_Ktedonobacteraceae
ASV4738	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	unidentified_Legionella
ASV4739	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	unidentified_Ktedonobacteraceae	unidentified_Ktedonobacteraceae
ASV4740	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium_parmentieri
ASV4741	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_plantarum
ASV4742	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_sp.
ASV4743	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unidentified_Pseudomonas
ASV4744	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	unidentified_Actinoplanes
ASV4745	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	unidentified_Burkholderia-Caballeronia-Paraburkholderia
ASV4746	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified_Chitinophagaceae	unidentified_Chitinophagaceae
ASV4747	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	unidentified_Enterococcus
ASV4748	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	unidentified_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV4749	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	unidentified_Gordonia
ASV4750	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_12	unidentified_Clostridium_sensu_stricto_12
ASV4751	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unidentified_Lactobacillus
ASV4752	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales	Oligoflexus	uncultured_bacterium
ASV4753	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unidentified_Comamonadaceae	unidentified_Comamonadaceae
ASV4754	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	unidentified_Microbacteriaceae	unidentified_Microbacteriaceae
ASV4755	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	unidentified_Candidatus_Udaeobacter
ASV4756	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	unidentified_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV4757	Bacteria	Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota
ASV4758	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter	unidentified_Empedobacter
ASV4759	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp.
ASV4760	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	unidentified_Micropepsaceae	unidentified_Micropepsaceae
ASV4761	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	unidentified_Mycobacterium
ASV4762	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	uncultured_bacterium
ASV4763	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	unidentified_Brevibacterium
ASV4764	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sp.
ASV4765	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus_erythropolis
ASV4766	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_brevis
ASV4767	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured_bacterium
ASV4768	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_brevis
ASV4769	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	uncultured_bacterium
ASV4770	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unidentified_Comamonadaceae	unidentified_Comamonadaceae
ASV4771	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	unidentified_Blastomonas
ASV4772	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV4773	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	unidentified_Lachnospiraceae	unidentified_Lachnospiraceae
ASV4774	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium
ASV4775	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp.
ASV4776	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp.
ASV4777	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	unidentified_Massilia
ASV4778	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unidentified_Chryseobacterium
ASV4779	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	unidentified_Myroides
ASV4780	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	unidentified_Deinococcus
ASV4781	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	unidentified_Ralstonia
ASV4782	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	uncultured_bacterium
ASV4783	Bacteria	Firmicutes	Bacilli	Bacillales	unidentified_Bacillales	unidentified_Bacillales	unidentified_Bacillales
ASV4784	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	unidentified_Ruminococcus
ASV4785	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_plantarum
ASV4786	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV4787	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured_bacterium
ASV4788	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	F0332	uncultured_bacterium
ASV4789	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	unidentified_Massilia
ASV4790	Bacteria	Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota	unidentified_Planctomycetota
ASV4791	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	unidentified_Bacillaceae	unidentified_Bacillaceae
ASV4792	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unidentified_Bacillus
ASV4793	Bacteria	Firmicutes	Clostridia	uindentified_Clostridia	uindentified_Clostridia	uindentified_Clostridia	uindentified_Clostridia
ASV4794	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	unidentified_Exiguobacterium
ASV4795	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	unidentified_Hymenobacter
ASV4796	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Adlerbacteria	Candidatus_Adlerbacteria	Candidatus_Adlerbacteria	metagenome
ASV4797	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	unidentified_Oligoflexales	unidentified_Oligoflexales	unidentified_Oligoflexales
ASV4798	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	uncultured_bacterium
ASV4799	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Plantactinospora	unidentified_Plantactinospora
ASV4800	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus_stearothermophilus
ASV4801	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV4802	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unidentified_Bacillus
ASV4803	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	uncultured_bacterium
ASV4804	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unidentified_Sphingomonas
ASV4805	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	unidentified_Tumebacillus
ASV4806	Bacteria	Bdellovibrionota	Oligoflexia	uindentified_Oligoflexia	uindentified_Oligoflexia	uindentified_Oligoflexia	uindentified_Oligoflexia
ASV4807	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV4808	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV4809	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10	uncultured_bacterium
ASV4810	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Alicyclobacillus	unidentified_Alicyclobacillus
ASV4811	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter	unidentified_Empedobacter
ASV4812	Bacteria	Desulfobacterota	Desulfuromonadia	uindentified_Desulfuromonadia	uindentified_Desulfuromonadia	uindentified_Desulfuromonadia	uindentified_Desulfuromonadia
ASV4813	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_pseudomesenteroides
ASV4814	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudogracilibacillus	unidentified_Pseudogracilibacillus
ASV4815	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	uncultured_bacterium
ASV4816	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	unidentified_Isosphaeraceae	unidentified_Isosphaeraceae
ASV4817	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	unidentified_Vicinamibacterales	unidentified_Vicinamibacterales	unidentified_Vicinamibacterales
ASV4818	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	unidentified_Acholeplasma
ASV4819	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	unidentified_Pseudomonadaceae	unidentified_Pseudomonadaceae
ASV4820	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_bacterium
ASV4821	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	unidentified_Micropepsaceae	unidentified_Micropepsaceae
ASV4822	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	unidentified_Rhodocyclaceae	unidentified_Rhodocyclaceae
ASV4823	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	unidentified_Paracoccus
ASV4824	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	unidentified_Deinococcus
ASV4825	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobium_PCC-6307	unidentified_Cyanobium_PCC-6307
ASV4826	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Selenomonas	unidentified_Selenomonas
ASV4827	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	unidentified_Lachnospiraceae	unidentified_Lachnospiraceae
ASV4828	Bacteria	Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi
ASV4829	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	unidentified_Solirubrobacterales	unidentified_Solirubrobacterales	unidentified_Solirubrobacterales
ASV4830	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	unidentified_Lachnospiraceae	unidentified_Lachnospiraceae
ASV4831	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales
ASV4832	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	unidentified_Comamonas
ASV4833	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	unidentified_Advenella
ASV4834	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	unidentified_Devosia
ASV4835	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	unidentified_Steroidobacteraceae	unidentified_Steroidobacteraceae
ASV4836	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	unidentified_Neisseriaceae	unidentified_Neisseriaceae
ASV4837	Bacteria	Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi	unidentified_Chloroflexi
ASV4838	Bacteria	Proteobacteria	Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria
ASV4839	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	KCM-B-112	uncultured_bacterium
ASV4840	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unidentified_Pseudomonas
ASV4841	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured_bacterium
ASV4842	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium
ASV4843	Bacteria	Acidobacteriota	Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae
ASV4844	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	uncultured_bacterium
ASV4845	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_sp.
ASV4846	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unidentified_Bacillus
ASV4847	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp.
ASV4848	Bacteria	Firmicutes	Clostridia	uindentified_Clostridia	uindentified_Clostridia	uindentified_Clostridia	uindentified_Clostridia
ASV4849	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	unidentified_Chlamydiales	unidentified_Chlamydiales	unidentified_Chlamydiales
ASV4850	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV4851	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured_bacterium
ASV4852	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	unidentified_Acidobacteriaceae_(Subgroup_1)	unidentified_Acidobacteriaceae_(Subgroup_1)
ASV4853	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	unidentified_Orbaceae	unidentified_Orbaceae
ASV4854	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Leadbetterella	unidentified_Leadbetterella
ASV4855	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	unidentified_Gaiellales	unidentified_Gaiellales	unidentified_Gaiellales
ASV4856	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis	unidentified_Methylocystis
ASV4857	Bacteria	Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria	unidentified_Proteobacteria
ASV4858	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV4859	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	unidentified_Comamonas
ASV4860	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	unidentified_OM27_clade
ASV4861	Bacteria	Actinobacteriota	unidentified_Actinobacteriota	unidentified_Actinobacteriota	unidentified_Actinobacteriota	unidentified_Actinobacteriota	unidentified_Actinobacteriota
ASV4862	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	unidentified_Salmonella
ASV4863	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unidentified_Sphingomonas
ASV4864	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	uncultured_bacterium
ASV4865	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_brevis
